institution_code,institution_name,city,state,institution_name_clean,geocode_query,latitude,longitude,id,type,place_type,relevance,text,place_name,bbox,center,context,properties.mapbox_id,properties.wikidata,geometry.type,geometry.coordinates,properties.accuracy,matching_text,matching_place_name,properties.override:postcode
1871,U Arkansas-Fayetteville Comm Progs,Fayetteville,AR,University of Arkansas-Fayetteville Comm Progs,"University of Arkansas-Fayetteville Comm Progs, Fayetteville, AR",35.892574,-94.04173,locality.16730860,Feature,,0.573333,Arnett,"Arnett, Arkansas, United States",,,,dXJuOm1ieHBsYzovMHJz,Q4794724,Point,,NA,NA,NA,NA
1873,Raritan Bay Med Ctr,Perth Amboy,NJ,Raritan Bay Medical Center,"Raritan Bay Medical Center, Perth Amboy, NJ",40.519634,-74.274101,place.256714988,Feature,,1,Perth Amboy,"Perth Amboy, New Jersey, United States",,,,dXJuOm1ieHBsYzpEMDBvN0E,Q985592,Point,,NA,NA,NA,NA
1875,New York Downtown Hosp,New York,NY,New York Downtown Hospital,"New York Downtown Hospital, New York, NY",40.72145,-73.9974,neighborhood.169610476,Feature,,0.777778,Downtown,"Downtown, New York, New York, United States",,,,dXJuOm1ieHBsYzpDaHdNN0E,NA,Point,,NA,NA,NA,NA
1877,Riverside Community Hospital,Riverside,CA,Riverside Community Hospital,"Riverside Community Hospital, Riverside, CA",33.982513,-117.374283,place.279283948,Feature,,1,Riverside,"Riverside, California, United States",,,,dXJuOm1ieHBsYzpFS1dJN0E,Q49243,Point,,NA,NA,NA,NA
1884,Sunrise Health GME Consortium,Henderson,NV,Sunrise Health GME Consortium,"Sunrise Health GME Consortium, Henderson, NV",36.029913,-115.081002,address.453863572046354,Feature,,0.623677,Sun Rose Circle,"Sun Rose Circle, Henderson, Nevada 89074, United States",,,,dXJuOm1ieGFkci1zdHI6OTg0Mjk5YWMtMGQ2Yi00NDY4LThmMzQtYWM2YWU5ZWU3M2U4,NA,Point,,street,Sunrose,"Sunrose, Henderson, Nevada 89074, United States",NA
1891,Novant Health,Cornelius,NC,Novant Health,"Novant Health, Cornelius, NC",35.477284,-80.855248,address.4373929842518860,Feature,,0.675185,South Main Street,"South Main Street, Cornelius, North Carolina 28031, United States",,,,dXJuOm1ieGFkci1zdHI6ZWJlZTMzYjgtZGRlMy00MTRhLTg1MTAtMGYxMGRlYTE3Mjc5,NA,Point,,street,NC 115,"NC 115, Cornelius, North Carolina 28031, United States",NA
1892,Broward Health Med Ctr,Fort Lauderdale,FL,Broward Health Medical Center,"Broward Health Medical Center, Fort Lauderdale, FL",26.119142,-80.140425,place.114739436,Feature,,1,Fort Lauderdale,"Fort Lauderdale, Florida, United States",,,,dXJuOm1ieHBsYzpCdGJJN0E,Q165972,Point,,NA,NA,NA,NA
1893,Johns Hopkins/Sinai,Baltimore,MD,Johns Hopkins/Sinai,"Johns Hopkins/Sinai, Baltimore, MD",39.289643,-76.612299,place.17508588,Feature,,1,Baltimore,"Baltimore, Maryland, United States",,,,dXJuOm1ieHBsYzpBUXNvN0E,Q5092,Point,,NA,NA,NA,NA
1895,Childrens Hospital-NEOMED,Akron,OH,Childrens Hospital-NEOMED,"Childrens Hospital-NEOMED, Akron, OH",41.080881,-81.517567,place.396028140,Feature,,1,Akron,"Akron, Ohio, United States",,,,dXJuOm1ieHBsYzpGNXJvN0E,Q163132,Point,,NA,NA,NA,NA
1897,St Johns Riverside Hospital,Yonkers,NY,St Johns Riverside Hospital,"St Johns Riverside Hospital, Yonkers, NY",40.933559,-73.898141,place.366872812,Feature,,1,Yonkers,"Yonkers, New York, United States",,,,dXJuOm1ieHBsYzpGZDRJN0E,Q128114,Point,,NA,NA,NA,NA
1898,Maricopa Med Ctr,Phoenix,AZ,Maricopa Medical Center,"Maricopa Medical Center, Phoenix, AZ",33.44823,-112.075098,place.257902828,Feature,,1,Phoenix,"Phoenix, Arizona, United States",,,,dXJuOm1ieHBsYzpEMTlJN0E,Q16556,Point,,NA,NA,NA,NA
1899,Blake Medical Center,Bradenton,FL,Blake Medical Center,"Blake Medical Center, Bradenton, FL",27.495436,-82.573461,place.35219692,Feature,,1,Bradenton,"Bradenton, Florida, United States",,,,dXJuOm1ieHBsYzpBaGxvN0E,Q582121,Point,,NA,NA,NA,NA
1900,U North Carolina Hospitals,Chapel Hill,NC,University of North Carolina Hospitals,"University of North Carolina Hospitals, Chapel Hill, NC",35.913146,-79.055784,place.56551660,Feature,,1,Chapel Hill,"Chapel Hill, North Carolina, United States",,,,dXJuOm1ieHBsYzpBMTdvN0E,Q671812,Point,,NA,NA,NA,NA
1902,Charleston Area Med Ctr/WV Univ,Charleston,WV,Charleston Area Medical Center/WV Univ,"Charleston Area Medical Center/WV Univ, Charleston, WV",38.351704,-81.634029,place.410945772,Feature,,1,Charleston,"Charleston, West Virginia, United States",,,,dXJuOm1ieHBsYzpHSDZJN0E,Q44564,Point,,NA,NA,NA,NA
1903,Brookwood Baptist Health,Birmingham,AL,Brookwood Baptist Health,"Brookwood Baptist Health, Birmingham, AL",33.522217,-86.809079,place.28821740,Feature,,1,Birmingham,"Birmingham, Alabama, United States",,,,dXJuOm1ieHBsYzpBYmZJN0E,Q79867,Point,,NA,NA,NA,NA
1904,St Elizabeth Health Ctr-Boardman,Boardman,OH,St Elizabeth Health Center-Boardman,"St Elizabeth Health Center-Boardman, Boardman, OH",41.024434,-80.671441,place.404138220,Feature,,1,Boardman,"Boardman, Ohio, United States",,,,dXJuOm1ieHBsYzpHQmFvN0E,Q887556,Point,,NA,NA,NA,NA
1905,U Maryland Prince Georges Hosp Ctr,Cheverly,MD,University of Maryland Prince Georges Hospital Center,"University of Maryland Prince Georges Hospital Center, Cheverly, MD",38.928056,-76.915939,place.59214060,Feature,,1,Cheverly,"Cheverly, Maryland, United States",,,,dXJuOm1ieHBsYzpBNGVJN0E,NA,Point,,NA,NA,NA,NA
1907,Valley Childrens Healthcare,Madera,CA,Valley Childrens Healthcare,"Valley Childrens Healthcare, Madera, CA",36.961738,-120.064487,place.394864876,Feature,,1,Madera,"Madera, California, United States",,,,dXJuOm1ieHBsYzpGNGtvN0E,Q851000,Point,,NA,NA,NA,NA
1908,Bergen Reg Med Ctr,Paramus,NJ,Bergen Reg Medical Center,"Bergen Reg Medical Center, Paramus, NJ",50.15388,8.756788,locality.24578618,Feature,,0.508148,Bergen-Enkheim,"Bergen-Enkheim, Frankfurt am Main, Hesse, Germany",,,,dXJuOm1ieHBsYzpBWGNLT2c,Q819506,Point,,NA,Bergen,"Bergen, Frankfurt am Main, Hesse, Njemačka",NA
1910,Botsford Hospital,Farmington Hills,MI,Botsford Hospital,"Botsford Hospital, Farmington Hills, MI",42.445162,-83.324125,address.7509875218495606,Feature,,0.726667,Botsford Drive,"Botsford Drive, Farmington Hills, Michigan 48336, United States",,,,dXJuOm1ieGFkci1zdHI6MWUyOWUwMDMtZTY2Yi00ZjQ1LThlMjMtMjFlMDNlNTI4MWY3,NA,Point,,street,NA,NA,NA
1911,Bayfront Med Ctr,St Petersburg,FL,Bayfront Medical Center,"Bayfront Medical Center, St Petersburg, FL",27.772077,-82.638486,place.316524780,Feature,,1,St. Petersburg,"St. Petersburg, Florida, United States",,,,dXJuOm1ieHBsYzpFdDNJN0E,Q49236,Point,,NA,NA,NA,NA
1912,Sea Mar Community Health Ctrs,Seattle,WA,Sea Mar Community Health Ctrs,"Sea Mar Community Health Ctrs, Seattle, WA",47.603243,-122.330286,place.297027820,Feature,,1,Seattle,"Seattle, Washington, United States",,,,dXJuOm1ieHBsYzpFYlJJN0E,Q5083,Point,,NA,NA,NA,NA
1914,Carolinas HealthCare Sys Blue Ridge,Morganton,NC,Carolinas HealthCare System Blue Ridge,"Carolinas HealthCare System Blue Ridge, Morganton, NC",35.672704,-81.576544,address.7597674548549282,Feature,,0.918519,Blue Ridge Boulevard,"Blue Ridge Boulevard, Morganton, North Carolina 28655, United States",,,,dXJuOm1ieGFkci1zdHI6M2Y2NGZmNWQtZmI2OC00ZTZiLTk5N2ItOGExYjU2ZmRhNjE1,NA,Point,,street,NA,NA,NA
1915,Ascension St John Hosp,Detroit,MI,Ascension St John Hospital,"Ascension St John Hospital, Detroit, MI",42.331397,-83.046217,place.85493996,Feature,,1,Detroit,"Detroit, Michigan, United States",,,,dXJuOm1ieHBsYzpCUmlJN0E,Q12439,Point,,NA,NA,NA,NA
1917,John Muir Health,Walnut Creek,CA,John Muir Health,"John Muir Health, Walnut Creek, CA",37.89999,-122.061102,place.377497836,Feature,,1,Walnut Creek,"Walnut Creek, California, United States",,,,dXJuOm1ieHBsYzpGb0FvN0E,Q493261,Point,,NA,NA,NA,NA
1918,U Washington Affil Hosps,Seattle,WA,University of Washington Affil Hosps,"University of Washington Affil Hosps, Seattle, WA",47.66137,-122.33619,neighborhood.686468332,Feature,,0.597143,Wallingford,"Wallingford, Seattle, Washington, United States",,,,dXJuOm1ieHBsYzpLT3FzN0E,Q2341532,Point,,NA,NA,NA,NA
1920,Authority Health GME,Detroit,MI,Authority Health GME,"Authority Health GME, Detroit, MI",42.331397,-83.046217,place.85493996,Feature,,1,Detroit,"Detroit, Michigan, United States",,,,dXJuOm1ieHBsYzpCUmlJN0E,Q12439,Point,,NA,NA,NA,NA
1921,Kern Medical Center,Bakersfield,CA,Kern Medical Center,"Kern Medical Center, Bakersfield, CA",35.379433,-118.98023,neighborhood.330910956,Feature,,0.822222,Kern,"Kern, Bakersfield, California, United States",,,,dXJuOm1ieHBsYzpFN2xNN0E,NA,Point,,NA,NA,NA,NA
1922,St Anthony Hospital North,Westminster,CO,St Anthony Hospital North,"St Anthony Hospital North, Westminster, CO",39.836338,-105.037413,place.353044716,Feature,,1,Westminster,"Westminster, Colorado, United States",,,,dXJuOm1ieHBsYzpGUXNJN0E,Q948129,Point,,NA,NA,NA,NA
1923,Magnolia Regional Health Ctr,Corinth,MS,Magnolia Regional Health Center,"Magnolia Regional Health Center, Corinth, MS",34.934346,-88.520674,place.71805164,Feature,,1,Corinth,"Corinth, Mississippi, United States",,,,dXJuOm1ieHBsYzpCRWVvN0E,Q1992093,Point,,NA,NA,NA,NA
1924,Henry Ford Macomb Hospital,Clinton Township,MI,Henry Ford Macomb Hospital,"Henry Ford Macomb Hospital, Clinton Township, MI",44.82702,-84.006134,locality.108866284,Feature,,0.653439,Clinton Township,"Clinton Township, Michigan, United States",,,,dXJuOm1ieHBsYzpCbjBxN0E,NA,Point,,NA,NA,NA,NA
1929,HonorHealth,Scottsdale,AZ,HonorHealth,"HonorHealth, Scottsdale, AZ",33.496821,-111.92618,place.296257772,Feature,,1,Scottsdale,"Scottsdale, Arizona, United States",,,,dXJuOm1ieHBsYzpFYWlJN0E,Q49221,Point,,NA,NA,NA,NA
1930,Ascension Macomb-Oakland Hosp,Warren,MI,Ascension Macomb-Oakland Hospital,"Ascension Macomb-Oakland Hospital, Warren, MI",42.492536,-83.006578,place.344656108,Feature,,1,Warren,"Warren, Michigan, United States",,,,dXJuOm1ieHBsYzpGSXNJN0E,Q499401,Point,,NA,NA,NA,NA
1932,Nazareth Hospital,Philadelphia,PA,Nazareth Hospital,"Nazareth Hospital, Philadelphia, PA",40.010565,-75.531407,address.4051305747733728,Feature,,0.688889,Hospital Drive,"Hospital Drive, Malvern, Pennsylvania 19355, United States",,,,NA,NA,Point,,street,NA,NA,NA
1934,Somerset Medical Ctr,Somerville,NJ,Somerset Medical Center,"Somerset Medical Center, Somerville, NJ",40.568168,-74.61173,place.306825452,Feature,,1,Somerville,"Somerville, New Jersey, United States",,,,dXJuOm1ieHBsYzpFa25JN0E,Q1088776,Point,,NA,NA,NA,NA
1936,Kent Hospital,Warwick,RI,Kent Hospital,"Kent Hospital, Warwick, RI",41.733491,-71.439274,address.1735941558496682,Feature,,0.834,Hospital,"Hospital, Warwick, Rhode Island 02888, United States",,,,NA,NA,Point,,street,NA,"Hospital, Warwick, Rhode Island 02888, United States",NA
1937,Resurrection Med Ctr,Chicago,IL,Resurrection Medical Center,"Resurrection Medical Center, Chicago, IL",41.881953,-87.632362,place.508094700,Feature,,1,Chicago,"Chicago, Illinois, United States",,,,dXJuOm1ieHBsYzpIa2pvN0E,Q1297,Point,,NA,NA,NA,NA
1938,Zucker SOMÐNorthwell Plainview Hosp,Plainview,NY,Zucker SOMÐNorthwell Plainview Hospital,"Zucker SOMÐNorthwell Plainview Hospital, Plainview, NY",40.77643,-73.46845,place.261392620,Feature,,1,Plainview,"Plainview, New York, United States",,,,dXJuOm1ieHBsYzpENVNJN0E,Q3476984,Point,,NA,NA,NA,NA
1939,Childrens Hospital-Oakland,Oakland,CA,Childrens Hospital-Oakland,"Childrens Hospital-Oakland, Oakland, CA",37.81086,-122.29174,neighborhood.783338732,Feature,,0.637778,West Oakland,"West Oakland, Oakland, California, United States",,,,dXJuOm1ieHBsYzpMckRNN0E,Q7986100,Point,,NA,NA,NA,NA
1940,Burke Rehabilitation Hosp,White Plains,NY,Burke Rehabilitation Hospital,"Burke Rehabilitation Hospital, White Plains, NY",41.031401,-73.766228,place.356706540,Feature,,1,White Plains,"White Plains, New York, United States",,,,dXJuOm1ieHBsYzpGVUxvN0E,Q462177,Point,,NA,NA,NA,NA
1942,Anne Arundel Med Ctr,Annapolis,MD,Anne Arundel Medical Center,"Anne Arundel Medical Center, Annapolis, MD",38.979484,-76.492109,place.8644844,Feature,,1,Annapolis,"Annapolis, Maryland, United States",,,,dXJuOm1ieHBsYzpnK2pz,Q28271,Point,,NA,NA,NA,NA
1943,Moses H Cone Mem Hosp,Greensboro,NC,Moses H Cone Mem Hospital,"Moses H Cone Mem Hospital, Greensboro, NC",36.072545,-79.791545,place.133761260,Feature,,1,Greensboro,"Greensboro, North Carolina, United States",,,,dXJuOm1ieHBsYzpCL2tJN0E,Q49238,Point,,NA,NA,NA,NA
1944,Mary Free Bed Hospital,Grand Rapids,MI,Mary Free Bed Hospital,"Mary Free Bed Hospital, Grand Rapids, MI",42.966386,-85.670181,place.130836716,Feature,,1,Grand Rapids,"Grand Rapids, Michigan, United States",,,,dXJuOm1ieHBsYzpCOHhvN0E,Q184587,Point,,NA,NA,NA,NA
1945,Spectrum Health/Michigan State Univ,Grand Rapids,MI,Spectrum Health/Michigan State Univ,"Spectrum Health/Michigan State Univ, Grand Rapids, MI",42.966386,-85.670181,place.130836716,Feature,,1,Grand Rapids,"Grand Rapids, Michigan, United States",,,,dXJuOm1ieHBsYzpCOHhvN0E,Q184587,Point,,NA,NA,NA,NA
1946,Oakwood Hospital,Dearborn,MI,Oakwood Hospital,"Oakwood Hospital, Dearborn, MI",42.288819,-83.204395,address.8916184063822458,Feature,,0.763889,Oakwood Boulevard,"Oakwood Boulevard, Allen Park, Michigan 48122, United States",,,,dXJuOm1ieGFkci1zdHI6ZTRmOTExYWYtMjcxOC00ZDYxLWFiNDMtZmZmNGM1YTQ3NWE2,NA,Point,,street,Oakwood,"Oakwood, Allen Park, Michigan 48122, United States",NA
1947,McLaren Oakland,Pontiac,MI,McLaren Oakland,"McLaren Oakland, Pontiac, MI",42.639077,-83.291321,place.264276204,Feature,,1,Pontiac,"Pontiac, Michigan, United States",,,,dXJuOm1ieHBsYzpEOENJN0E,Q847596,Point,,NA,NA,NA,NA
1950,Franciscan Health Olympia Fields,Olympia Fields,IL,Franciscan Health Olympia Fields,"Franciscan Health Olympia Fields, Olympia Fields, IL",41.51343,-87.676468,place.244123884,Feature,,1,Olympia Fields,"Olympia Fields, Illinois, United States",,,,dXJuOm1ieHBsYzpEbzBJN0E,Q2432178,Point,,NA,NA,NA,NA
1951,Lakeland Health,Saint Joseph,MI,Lakeland Health,"Lakeland Health, Saint Joseph, MI",39.767393,-94.853027,place.289294572,Feature,,1,St. Joseph,"St. Joseph, Missouri, United States",,,,dXJuOm1ieHBsYzpFVDVJN0E,Q745120,Point,,NA,NA,NA,NA
1954,Memorial Health System,Marietta,OH,Memorial Health System,"Memorial Health System, Marietta, OH",39.956104,-80.782845,neighborhood.278531308,Feature,,0.617901,Heath,"Heath, Shadyside, Ohio, United States",,,,dXJuOm1ieHBsYzpFSm9NN0E,NA,Point,,NA,NA,NA,NA
1956,UCLA Med Ctr,Los Angeles,CA,UCLA Medical Center,"UCLA Medical Center, Los Angeles, CA",34.06874,-118.444948,neighborhood.665169132,Feature,,0.851852,UCLA,"UCLA, Los Angeles, California, United States",,,,dXJuOm1ieHBsYzpKNldzN0E,NA,Point,,NA,NA,NA,NA
1957,University Hosps-Jackson,Jackson,MS,University Hosps-Jackson,"University Hosps-Jackson, Jackson, MS",32.299689,-90.184056,place.161908972,Feature,,1,Jackson,"Jackson, Mississippi, United States",,,,dXJuOm1ieHBsYzpDYWFJN0E,Q28198,Point,,NA,NA,NA,NA
1958,NCH Healthcare System,Naples,FL,NCH Healthcare System,"NCH Healthcare System, Naples, FL",26.141905,-81.79484,place.226298092,Feature,,1,Naples,"Naples, Florida, United States",,,,dXJuOm1ieHBsYzpEWDBJN0E,Q257830,Point,,NA,NA,NA,NA
1959,Kaiser Permanente-SF,San Francisco,CA,Kaiser Permanente-SF,"Kaiser Permanente-SF, San Francisco, CA",37.764506,-122.423747,address.1205657776179240,Feature,,0.819563,Gaiser Court,"Gaiser Court, San Francisco, California 94110, United States",,,,dXJuOm1ieGFkci1zdHI6MzAwOWEwODktODdkNy00YTMwLTk0ZWQtYmNkMDlhZWFjMjA3,NA,Point,,street,NA,"Gaiser Court, SF, California 94110, United States",NA
1961,MidMichigan Med Center,Midland,MI,MidMichigan Medical Center,"MidMichigan Medical Center, Midland, MI",42.355542,-83.054434,neighborhood.398249196,Feature,,0.637037,Medical Center,"Medical Center, Detroit, Michigan, United States",,,,dXJuOm1ieHBsYzpGN3pNN0E,NA,Point,,NA,NA,NA,NA
1962,U New Mexico SOM,Albuquerque,NM,University of New Mexico SOM,"University of New Mexico SOM, Albuquerque, NM",34.972959,-106.308296,address.4705064395241314,Feature,,0.559444,Deputy Sheriff James F. Mcgrane Junior Memorial Highway,"Deputy Sheriff James F. Mcgrane Junior Memorial Highway, Tijeras, New Mexico 87059, United States",,,,dXJuOm1ieGFkci1zdHI6MmI3ZDlhNWMtMDlkOS00ZWNjLWIxZjQtYTIxMjVjODE1NWRm,NA,Point,,street,NM 337,"NM 337, Tijeras, New Mexico 87059, United States",NA
1963,Long Island Jewish Med Ctr,New Hyde Park,NY,Long Island Jewish Medical Center,"Long Island Jewish Medical Center, New Hyde Park, NY",40.75232,-73.70214,neighborhood.786107628,Feature,,0.614198,New Hyde Park,"New Hyde Park, Queens, New York, United States",,,,dXJuOm1ieHBsYzpMdHNNN0E,NA,Point,,NA,NA,NA,NA
1964,Barberton Hosp/NEOMED,Barberton,OH,Barberton Hospital/NEOMED,"Barberton Hospital/NEOMED, Barberton, OH",41.45785,-81.732864,address.1277742896752332,Feature,,0.585926,Barberton Avenue,"Barberton Avenue, Cleveland, Ohio 44102, United States",,,,dXJuOm1ieGFkci1zdHI6NTg4NzhhMDItMDVlOS00MjIxLTg5MjYtODhhNTQ2OTdhNDM2,NA,Point,,street,NA,NA,NA
1966,Oshsner Clinic Foundation,New Orleans,LA,Oshsner Clinic Foundation,"Oshsner Clinic Foundation, New Orleans, LA",29.975962,-90.078202,place.232040684,Feature,,1,New Orleans,"New Orleans, Louisiana, United States",,,,dXJuOm1ieHBsYzpEZFNvN0E,Q34404,Point,,NA,NA,NA,NA
1968,Cleveland Clinic Fdn,Cleveland,OH,Cleveland Clinic Fdn,"Cleveland Clinic Fdn, Cleveland, OH",41.476454,-81.68927,address.2443239526921858,Feature,,0.722222,West 11th Street,"West 11th Street, Cleveland, Ohio 44113, United States",,,,dXJuOm1ieGFkci1zdHI6NjI0ZDFkNGQtMGU4Zi00Y2RmLThhMWUtM2U5ZWIxOWU0ZTM5,NA,Point,,street,Cleveland Street,"Cleveland Street, Cleveland, Ohio 44113, United States",NA
1970,Suburban Community Hospital,East Norriton,PA,Suburban Community Hospital,"Suburban Community Hospital, East Norriton, PA",40.150638,-75.336731,place.94832876,Feature,,0.592593,East Norriton,"East Norriton, Pennsylvania, United States",,,,dXJuOm1ieHBsYzpCYWNJN0E,NA,Point,,NA,NA,NA,NA
1971,Memorial Health-Univ Med Ctr,Savannah,GA,Memorial Health-Univ Medical Center,"Memorial Health-Univ Medical Center, Savannah, GA",32.080527,-81.092575,place.294545644,Feature,,1,Savannah,"Savannah, Georgia, United States",,,,dXJuOm1ieHBsYzpFWTVvN0E,Q83813,Point,,NA,NA,NA,NA
1972,Coliseum Med Ctrs,Macon,GA,Coliseum Medical Ctrs,"Coliseum Medical Ctrs, Macon, GA",32.842734,-83.617569,address.7254209736145242,Feature,,0.637778,Coliseum Drive,"Coliseum Drive, Macon, Georgia 31217, United States",,,,dXJuOm1ieGFkci1zdHI6ODk1ZTQ0OTYtNzJkMS00MmFiLTljZTUtMWM2ZTI1YjA5NDI0,NA,Point,,street,NA,NA,NA
1974,Citrus Valley Health Partners,West Covina,CA,Citrus Valley Health Partners,"Citrus Valley Health Partners, West Covina, CA",34.068859,-117.938237,place.351176940,Feature,,1,West Covina,"West Covina, California, United States",,,,dXJuOm1ieHBsYzpGTzZJN0E,Q494728,Point,,NA,NA,NA,NA
1977,Griffin Hospital,Derby,CT,Griffin Hospital,"Griffin Hospital, Derby, CT",41.31987,-73.090186,place.84904172,Feature,,1,Derby,"Derby, Connecticut, United States",,,,dXJuOm1ieHBsYzpCUStJN0E,Q755197,Point,,NA,NA,NA,NA
1978.0999755859375,Beaumont Health System,Royal Oak,MI,Beaumont Health System,"Beaumont Health System, Royal Oak, MI",42.487278,-83.144194,place.285485292,Feature,,1,Royal Oak,"Royal Oak, Michigan, United States",,,,dXJuOm1ieHBsYzpFUVFvN0E,Q529165,Point,,NA,NA,NA,NA
1978.199951171875,Beaumont Health,Southfield,MI,Beaumont Health,"Beaumont Health, Southfield, MI",42.482889,-83.27023,address.4090226355857582,Feature,,0.7,Beaumont Boulevard,"Beaumont Boulevard, Southfield, Michigan 48033, United States",,,,dXJuOm1ieGFkci1zdHI6MmRmOTZjY2UtNTNiMS00NzI0LThjNTYtOWYxZTJlMzQ3YTc1,NA,Point,,street,NA,NA,NA
1979,Tidelands Health,Myrtle Beach,SC,Tidelands Health,"Tidelands Health, Myrtle Beach, SC",33.77027,-78.949242,address.534616201487684,Feature,,0.716543,Tideland Court,"Tideland Court, Myrtle Beach, South Carolina 29579, United States",,,,dXJuOm1ieGFkci1zdHI6MjdmYjZhMzUtNmU3My00YTFiLTkyMTQtOWYwZDMzMzM1YmEy,NA,Point,,street,NA,NA,NA
1981,Largo Medical Center,Largo,FL,Largo Medical Center,"Largo Medical Center, Largo, FL",27.915379,-82.796616,neighborhood.352349420,Feature,,1,Largo Medical Center,"Largo Medical Center, Largo, Florida, United States",,,,dXJuOm1ieHBsYzpGUUJzN0E,NA,Point,,NA,NA,NA,NA
1984,Firelands Regional Med Ctr,Sandusky,OH,Firelands Regional Medical Center,"Firelands Regional Medical Center, Sandusky, OH",41.454919,-82.710989,place.291948780,Feature,,1,Sandusky,"Sandusky, Ohio, United States",,,,dXJuOm1ieHBsYzpFV2JJN0E,Q608207,Point,,NA,NA,NA,NA
1985,Medical College of Georgia,Augusta,GA,Medical College of Georgia,"Medical College of Georgia, Augusta, GA",33.475142,-81.965412,place.14625004,Feature,,1,Augusta,"Augusta, Georgia, United States",,,,dXJuOm1ieHBsYzozeWpz,Q181962,Point,,NA,NA,NA,NA
1987,KCU-GME Consortium,Kansas City,MO,KCU-GME Consortium,"KCU-GME Consortium, Kansas City, MO",39.074238,-94.5666,neighborhood.423087340,Feature,,0.675185,Mount Hope,"Mount Hope, Kansas City, Missouri, United States",,,,dXJuOm1ieHBsYzpHVGZNN0E,NA,Point,,NA,NA,NA,NA
1988,Childrens Mercy Hosp-UMKC,Kansas City,MO,Childrens Mercy Hospital-UMKC,"Childrens Mercy Hospital-UMKC, Kansas City, MO",39.061035,-94.7521,locality.372017900,Feature,,0.643439,Morris,"Morris, Kansas, United States",,,,dXJuOm1ieHBsYzpGaXlLN0E,NA,Point,,NA,NA,NA,NA
1991,White River Health System,Batesville,AR,White River Health System,"White River Health System, Batesville, AR",33.88392,-91.07151,locality.604687084,Feature,,0.685185,White River,"White River, Arkansas, United States",,,,dXJuOm1ieHBsYzpKQXJLN0E,NA,Point,,NA,NA,NA,NA
